soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label,source,suitability_probability,suitable
5.1,630,79,2120,28.4,91,Lanzones,augmented_smote,0.8662,True
5.9,500,84,1023,27.1,87,Lanzones,augmented_smote,0.9832,True
5.9,498,84,976,27.1,87,Lanzones,augmented_smote,0.9756,True
5.8,495,85,940,27.0,86,Lanzones,augmented_smote,0.9687,True
5.1,629,79,2113,28.4,91,Lanzones,augmented_smote,0.6429,True
5.8,492,85,884,26.9,85,Lanzones,augmented_smote,0.8807,True
5.8,497,85,968,27.0,86,Lanzones,augmented_smote,0.9875,True
4.8,659,78,2289,28.4,91,Lanzones,augmented_smote,0.9729,True
4.3,758,73,3127,29.4,94,Lanzones,augmented_smote,0.9467,True
3.9,829,70,3750,30.1,97,Lanzones,augmented_smote,0.9967,True
5.7,513,84,1043,27.0,86,Lanzones,augmented_smote,0.9035,True
5.9,504,84,1082,27.3,88,Lanzones,augmented_smote,0.9103,True
4.6,700,76,2630,28.8,92,Lanzones,augmented_smote,0.9534,True
5.3,596,80,1847,28.1,91,Lanzones,augmented_smote,0.7766,True
4.3,769,73,3263,29.6,95,Lanzones,augmented_smote,0.9933,True
5.9,503,84,1069,27.2,88,Lanzones,augmented_smote,0.9085,True
4.5,717,75,2779,29.0,93,Lanzones,augmented_smote,0.9929,True
4.4,755,73,3144,29.5,95,Lanzones,augmented_smote,0.9833,True
5.9,504,84,1090,27.3,88,Lanzones,augmented_smote,0.9323,True
4.1,795,72,3443,29.7,95,Lanzones,augmented_smote,0.9833,True
5.8,493,85,895,26.9,86,Lanzones,augmented_smote,0.9654,True
3.9,829,70,3751,30.1,97,Lanzones,augmented_smote,0.9967,True
3.6,887,67,4225,30.6,99,Lanzones,augmented_smote,0.9667,True
5.8,490,85,852,26.8,85,Lanzones,augmented_smote,0.8474,True
4.2,782,72,3332,29.6,95,Lanzones,augmented_smote,0.9867,True
5.8,497,85,967,27.0,86,Lanzones,augmented_smote,0.9875,True
5.9,499,84,1003,27.1,87,Lanzones,augmented_smote,0.9899,True
5.8,493,85,908,26.9,86,Lanzones,augmented_smote,0.9587,True
3.7,862,69,4019,30.4,98,Lanzones,augmented_smote,0.97,True
5.9,498,84,981,27.1,87,Lanzones,augmented_smote,0.9756,True
3.8,841,69,3851,30.2,97,Lanzones,augmented_smote,0.9767,True
5.0,639,78,2119,28.2,90,Lanzones,augmented_smote,0.9729,True
5.4,560,82,1441,27.5,87,Lanzones,augmented_smote,0.85,True
5.5,570,81,1634,27.9,90,Lanzones,augmented_smote,0.6901,True
5.7,516,84,1069,27.0,86,Lanzones,augmented_smote,0.7771,True
5.8,493,85,902,26.9,86,Lanzones,augmented_smote,0.9654,True
5.8,494,85,912,26.9,86,Lanzones,augmented_smote,0.9626,True
4.6,707,75,2694,28.9,92,Lanzones,augmented_smote,0.9962,True
5.8,496,85,955,27.0,86,Lanzones,augmented_smote,0.9842,True
5.9,500,84,1009,27.1,87,Lanzones,augmented_smote,0.9899,True
5.9,500,84,1014,27.1,87,Lanzones,augmented_smote,0.9865,True
4.3,761,73,3198,29.5,95,Lanzones,augmented_smote,0.99,True
3.8,849,69,3899,30.2,97,Lanzones,augmented_smote,0.97,True
5.4,586,81,1761,28.0,90,Lanzones,augmented_smote,0.7831,True
3.5,897,67,4305,30.7,99,Lanzones,augmented_smote,0.96,True
5.6,533,83,1213,27.2,86,Lanzones,augmented_smote,0.7346,True
4.6,707,75,2697,28.9,92,Lanzones,augmented_smote,0.9962,True
5.9,498,84,990,27.1,87,Lanzones,augmented_smote,0.9789,True
4.9,643,78,2146,28.3,90,Lanzones,augmented_smote,0.9295,True
4.0,809,71,3563,29.9,96,Lanzones,augmented_smote,0.9867,True
5.8,495,85,935,27.0,86,Lanzones,augmented_smote,0.964,True
4.1,793,72,3420,29.7,95,Lanzones,augmented_smote,0.9833,True
4.2,790,72,3431,29.8,96,Lanzones,augmented_smote,0.98,True
4.6,720,75,2860,29.2,94,Lanzones,augmented_smote,0.98,True
4.3,765,73,3184,29.4,94,Lanzones,augmented_smote,0.9433,True
4.2,771,73,3241,29.5,95,Lanzones,augmented_smote,0.9667,True
4.2,781,72,3361,29.7,96,Lanzones,augmented_smote,0.9833,True
5.5,542,83,1290,27.3,87,Lanzones,augmented_smote,0.8459,True
5.9,503,84,1060,27.2,88,Lanzones,augmented_smote,0.9602,True
5.9,501,84,1027,27.2,87,Lanzones,augmented_smote,0.9552,True
4.6,711,75,2730,28.9,93,Lanzones,augmented_smote,0.9962,True
5.9,500,84,1020,27.1,87,Lanzones,augmented_smote,0.9832,True
5.5,564,81,1584,27.8,90,Lanzones,augmented_smote,0.4318,False
5.9,498,84,985,27.1,87,Lanzones,augmented_smote,0.9756,True
4.2,788,72,3412,29.7,96,Lanzones,augmented_smote,0.9833,True
5.9,502,84,1058,27.2,87,Lanzones,augmented_smote,0.9493,True
5.0,632,79,2057,28.2,90,Lanzones,augmented_smote,0.9329,True
4.1,784,72,3345,29.6,95,Lanzones,augmented_smote,0.9867,True
5.9,500,84,1012,27.1,87,Lanzones,augmented_smote,0.9865,True
5.2,621,79,2046,28.3,91,Lanzones,augmented_smote,0.7198,True
5.8,491,85,859,26.8,85,Lanzones,augmented_smote,0.8041,True
5.8,494,85,923,26.9,86,Lanzones,augmented_smote,0.9626,True
4.8,677,77,2509,28.8,93,Lanzones,augmented_smote,0.9301,True
3.5,898,67,4313,30.7,99,Lanzones,augmented_smote,0.96,True
4.7,710,75,2774,29.1,94,Lanzones,augmented_smote,0.97,True
5.1,607,80,1845,27.9,89,Lanzones,augmented_smote,0.854,True
5.4,592,80,1813,28.1,90,Lanzones,augmented_smote,0.687,True
4.9,641,78,2137,28.2,90,Lanzones,augmented_smote,0.9395,True
5.9,498,84,982,27.1,87,Lanzones,augmented_smote,0.9756,True
5.9,505,84,1098,27.3,88,Lanzones,augmented_smote,0.8208,True
5.4,557,82,1422,27.4,87,Lanzones,augmented_smote,0.8633,True
5.8,496,85,950,27.0,86,Lanzones,augmented_smote,0.9775,True
5.7,504,84,965,26.9,85,Lanzones,augmented_smote,0.8733,True
4.6,708,75,2704,28.9,92,Lanzones,augmented_smote,0.9962,True
4.0,807,71,3540,29.8,96,Lanzones,augmented_smote,0.99,True
4.4,736,74,2944,29.2,93,Lanzones,augmented_smote,0.9929,True
4.5,734,74,2974,29.3,94,Lanzones,augmented_smote,0.9767,True
4.4,735,74,2932,29.1,93,Lanzones,augmented_smote,0.9962,True
5.8,491,85,874,26.8,85,Lanzones,augmented_smote,0.8074,True
5.0,648,78,2274,28.5,92,Lanzones,augmented_smote,0.8429,True
6.5,726,81,2033,27.8,98,Rambutan,augmented_smote,0.8933,True
5.8,455,86,937,27.1,86,Rambutan,augmented_smote,0.7738,True
5.9,487,84,1113,27.3,87,Rambutan,augmented_smote,0.8539,True
5.8,489,85,855,26.8,85,Rambutan,augmented_smote,0.6592,True
5.9,484,84,1079,27.2,87,Rambutan,augmented_smote,0.7676,True
5.5,444,88,811,26.6,81,Rambutan,augmented_smote,0.9882,True
5.8,452,85,984,26.9,84,Rambutan,augmented_smote,0.8942,True
5.7,460,86,880,26.7,83,Rambutan,augmented_smote,0.9711,True
5.8,453,85,1030,26.9,85,Rambutan,augmented_smote,0.7535,True
5.8,485,85,866,26.9,85,Rambutan,augmented_smote,0.7373,True
5.5,446,88,808,26.6,81,Rambutan,augmented_smote,0.9982,True
6.1,463,82,1211,27.4,86,Rambutan,augmented_smote,0.7103,True
5.7,460,86,880,26.7,83,Rambutan,augmented_smote,0.9711,True
6.0,492,84,1181,27.1,87,Rambutan,augmented_smote,0.7353,True
5.9,454,84,1042,27.0,85,Rambutan,augmented_smote,0.8801,True
5.9,457,84,1094,27.1,85,Rambutan,augmented_smote,0.8652,True
5.8,471,85,988,27.2,87,Rambutan,augmented_smote,0.5682,False
5.8,450,85,996,26.9,84,Rambutan,augmented_smote,0.8917,True
5.9,473,84,1123,27.3,86,Rambutan,augmented_smote,0.8601,True
5.7,457,85,965,27.1,86,Rambutan,augmented_smote,0.7034,True
5.9,489,84,1084,27.2,87,Rambutan,augmented_smote,0.8275,True
5.5,447,87,886,26.7,82,Rambutan,augmented_smote,0.9833,True
5.8,448,85,979,26.9,84,Rambutan,augmented_smote,0.7052,True
6.0,437,83,1142,27.4,83,Rambutan,augmented_smote,0.9433,True
5.7,441,87,911,26.7,82,Rambutan,augmented_smote,0.9228,True
5.6,451,87,865,26.9,84,Rambutan,augmented_smote,0.9189,True
6.0,480,84,1141,27.1,86,Rambutan,augmented_smote,0.8514,True
5.7,455,86,977,27.0,85,Rambutan,augmented_smote,0.6865,True
5.9,495,84,1107,27.3,87,Rambutan,augmented_smote,0.832,True
5.5,446,88,816,26.6,81,Rambutan,augmented_smote,0.9982,True
6.4,698,82,1915,27.6,97,Rambutan,augmented_smote,0.96,True
5.7,443,87,934,26.7,83,Rambutan,augmented_smote,0.9861,True
5.5,446,88,809,26.6,81,Rambutan,augmented_smote,0.9982,True
5.9,454,84,1028,27.0,85,Rambutan,augmented_smote,0.8395,True
6.2,610,83,1534,27.5,93,Rambutan,augmented_smote,0.14,False
5.6,450,87,849,26.8,83,Rambutan,augmented_smote,0.9949,True
5.8,485,85,855,26.8,85,Rambutan,augmented_smote,0.7138,True
5.9,481,84,1076,27.2,87,Rambutan,augmented_smote,0.7585,True
5.7,477,86,835,26.7,84,Rambutan,augmented_smote,0.9243,True
5.6,451,86,1006,26.8,84,Rambutan,augmented_smote,0.9155,True
5.5,446,87,852,26.7,82,Rambutan,augmented_smote,0.9833,True
6.0,438,83,1136,27.3,83,Rambutan,augmented_smote,0.9033,True
6.0,489,83,1158,27.4,87,Rambutan,augmented_smote,0.5186,False
5.7,440,87,897,26.7,82,Rambutan,augmented_smote,0.9028,True
6.0,443,83,1110,27.2,84,Rambutan,augmented_smote,0.5849,False
5.5,448,88,803,26.6,81,Rambutan,augmented_smote,0.9916,True
5.7,451,85,1014,26.9,84,Rambutan,augmented_smote,0.8247,True
5.6,445,86,952,26.8,83,Rambutan,augmented_smote,0.9562,True
6.3,673,82,1823,27.6,95,Rambutan,augmented_smote,0.9,True
5.9,455,84,1050,27.0,85,Rambutan,augmented_smote,0.896,True
6.0,459,83,1133,27.2,85,Rambutan,augmented_smote,0.7502,True
5.7,440,87,905,26.7,82,Rambutan,augmented_smote,0.8994,True
5.8,449,85,992,26.9,84,Rambutan,augmented_smote,0.7819,True
5.7,445,85,1046,27.0,84,Rambutan,augmented_smote,0.5105,False
6.0,439,83,1164,27.4,83,Rambutan,augmented_smote,0.9033,True
5.8,453,85,1029,26.9,85,Rambutan,augmented_smote,0.7535,True
6.0,436,83,1145,27.4,83,Rambutan,augmented_smote,0.9021,True
5.7,456,85,970,27.0,86,Rambutan,augmented_smote,0.6382,True
6.3,646,82,1682,27.6,94,Rambutan,augmented_smote,0.85,True
5.9,496,84,1071,27.3,88,Rambutan,augmented_smote,0.5782,False
6.3,630,81,1745,27.7,94,Rambutan,augmented_smote,0.7333,True
5.8,458,85,934,27.1,86,Rambutan,augmented_smote,0.6806,True
5.8,448,85,981,26.9,84,Rambutan,augmented_smote,0.7085,True
6.4,675,81,1879,27.7,95,Rambutan,augmented_smote,0.9,True
6.2,538,82,1463,27.5,88,Rambutan,augmented_smote,0.0422,False
5.8,462,85,956,27.2,87,Rambutan,augmented_smote,0.7226,True
5.9,492,84,1087,27.2,87,Rambutan,augmented_smote,0.8035,True
6.1,466,82,1247,27.5,86,Rambutan,augmented_smote,0.5238,False
6.3,691,82,1892,27.6,96,Rambutan,augmented_smote,0.97,True
5.9,450,84,1076,27.1,84,Rambutan,augmented_smote,0.8571,True
5.8,490,85,1072,27.2,87,Rambutan,augmented_smote,0.5978,False
5.9,457,84,1097,27.1,85,Rambutan,augmented_smote,0.8585,True
5.6,447,86,973,26.8,83,Rambutan,augmented_smote,0.9612,True
5.9,442,84,1091,27.3,84,Rambutan,augmented_smote,0.7186,True
5.8,458,85,944,27.1,86,Rambutan,augmented_smote,0.7487,True
5.6,447,86,974,26.8,83,Rambutan,augmented_smote,0.9584,True
5.7,440,87,896,26.7,82,Rambutan,augmented_smote,0.9028,True
5.8,452,85,979,26.9,84,Rambutan,augmented_smote,0.8829,True
5.7,455,86,900,27.0,85,Rambutan,augmented_smote,0.57,False
5.8,444,85,1065,27.1,84,Rambutan,augmented_smote,0.7324,True
5.9,473,84,1068,27.1,86,Rambutan,augmented_smote,0.8148,True
5.6,449,86,995,26.8,84,Rambutan,augmented_smote,0.8625,True
5.8,473,85,944,26.9,85,Rambutan,augmented_smote,0.8017,True
5.6,443,88,840,26.6,81,Rambutan,augmented_smote,0.9816,True
5.7,447,86,917,26.9,84,Rambutan,augmented_smote,0.816,True
5.5,445,88,806,26.6,81,Rambutan,augmented_smote,0.9949,True
5.6,449,87,842,26.8,83,Rambutan,augmented_smote,0.9949,True
5.8,450,86,926,27.0,85,Rambutan,augmented_smote,0.7475,True
5.6,450,87,853,26.8,83,Rambutan,augmented_smote,0.9899,True
6.0,531,84,1208,27.4,89,Rambutan,augmented_smote,0.5941,False
5.9,437,80,1860,27.9,83,Calamansi,augmented_smote,0.6653,True
5.8,442,82,1402,27.4,84,Calamansi,augmented_smote,0.9226,True
5.7,445,84,1137,27.0,85,Calamansi,augmented_smote,0.8173,True
5.9,439,81,1656,27.7,83,Calamansi,augmented_smote,0.8941,True
5.9,439,81,1659,27.7,83,Calamansi,augmented_smote,0.8941,True
5.6,446,84,1006,26.9,86,Calamansi,augmented_smote,0.872,True
6.0,435,79,1960,28.1,82,Calamansi,augmented_smote,0.7121,True
5.5,450,86,700,26.5,87,Calamansi,augmented_smote,0.5225,False
5.9,439,81,1636,27.7,83,Calamansi,augmented_smote,0.8908,True
5.7,444,83,1206,27.1,85,Calamansi,augmented_smote,0.9321,True
5.7,445,83,1167,27.1,85,Calamansi,augmented_smote,0.8346,True
5.8,440,81,1541,27.5,84,Calamansi,augmented_smote,0.8982,True
5.6,448,85,872,26.7,86,Calamansi,augmented_smote,0.5631,False
5.8,440,81,1609,27.6,84,Calamansi,augmented_smote,0.8907,True
5.9,438,80,1757,27.8,83,Calamansi,augmented_smote,0.8368,True
6.0,436,80,1902,28.0,82,Calamansi,augmented_smote,0.5421,False
5.8,440,82,1526,27.5,84,Calamansi,augmented_smote,0.9154,True
5.9,437,80,1825,27.9,83,Calamansi,augmented_smote,0.8048,True
5.7,444,83,1207,27.1,85,Calamansi,augmented_smote,0.9321,True
5.5,449,86,792,26.6,87,Calamansi,augmented_smote,0.8112,True
5.6,446,84,1008,26.9,86,Calamansi,augmented_smote,0.872,True
5.6,446,84,1070,27.0,86,Calamansi,augmented_smote,0.8154,True
5.6,447,84,984,26.8,86,Calamansi,augmented_smote,0.903,True
5.8,442,82,1403,27.4,84,Calamansi,augmented_smote,0.9226,True
5.5,449,86,749,26.6,87,Calamansi,augmented_smote,0.8689,True
5.8,442,82,1405,27.4,84,Calamansi,augmented_smote,0.9292,True
5.7,443,83,1323,27.3,85,Calamansi,augmented_smote,0.9569,True
5.9,439,81,1668,27.7,83,Calamansi,augmented_smote,0.8941,True
5.7,443,83,1293,27.2,85,Calamansi,augmented_smote,0.9498,True
5.7,444,83,1260,27.2,85,Calamansi,augmented_smote,0.9345,True
5.9,439,81,1667,27.7,83,Calamansi,augmented_smote,0.8941,True
5.6,447,85,947,26.8,86,Calamansi,augmented_smote,0.9086,True
5.9,439,81,1646,27.7,83,Calamansi,augmented_smote,0.8941,True
5.7,443,83,1294,27.2,85,Calamansi,augmented_smote,0.9498,True
5.8,440,82,1527,27.5,84,Calamansi,augmented_smote,0.9154,True
5.7,443,83,1287,27.2,85,Calamansi,augmented_smote,0.9431,True
5.7,444,83,1238,27.2,85,Calamansi,augmented_smote,0.9317,True
5.8,442,82,1367,27.3,84,Calamansi,augmented_smote,0.8893,True
5.6,446,84,1056,26.9,86,Calamansi,augmented_smote,0.8972,True
6.0,435,79,1984,28.1,82,Calamansi,augmented_smote,0.5763,False
5.9,437,80,1824,27.9,83,Calamansi,augmented_smote,0.8048,True
5.9,437,80,1801,27.9,83,Calamansi,augmented_smote,0.7511,True
6.0,436,80,1878,28.0,82,Calamansi,augmented_smote,0.2824,False
5.9,438,80,1777,27.8,83,Calamansi,augmented_smote,0.8768,True
5.6,448,85,863,26.7,86,Calamansi,augmented_smote,0.5631,False
5.9,437,80,1800,27.9,83,Calamansi,augmented_smote,0.655,True
5.7,443,83,1337,27.3,85,Calamansi,augmented_smote,0.9569,True
6.0,435,79,1987,28.1,82,Calamansi,augmented_smote,0.769,True
5.7,443,83,1323,27.3,85,Calamansi,augmented_smote,0.9569,True
5.9,439,81,1626,27.6,83,Calamansi,augmented_smote,0.9145,True
5.9,438,80,1747,27.8,83,Calamansi,augmented_smote,0.8099,True
5.8,442,82,1433,27.4,84,Calamansi,augmented_smote,0.9292,True
6.0,436,79,1909,28.0,82,Calamansi,augmented_smote,0.1702,False
5.7,444,83,1258,27.2,85,Calamansi,augmented_smote,0.9317,True
5.8,440,81,1536,27.5,84,Calamansi,augmented_smote,0.8982,True
5.5,449,86,767,26.6,87,Calamansi,augmented_smote,0.8767,True
5.9,438,80,1755,27.8,83,Calamansi,augmented_smote,0.8132,True
5.7,445,84,1114,27.0,85,Calamansi,augmented_smote,0.7906,True
5.7,444,83,1231,27.2,85,Calamansi,augmented_smote,0.9317,True
5.8,441,82,1502,27.5,84,Calamansi,augmented_smote,0.9243,True
5.6,447,85,947,26.8,86,Calamansi,augmented_smote,0.9086,True
5.9,439,81,1621,27.6,83,Calamansi,augmented_smote,0.9073,True
5.6,447,85,961,26.8,86,Calamansi,augmented_smote,0.8979,True
5.7,443,83,1346,27.3,85,Calamansi,augmented_smote,0.9536,True
5.7,445,84,1107,27.0,85,Calamansi,augmented_smote,0.6453,True
5.9,438,80,1776,27.8,83,Calamansi,augmented_smote,0.8768,True
5.9,439,81,1686,27.7,83,Calamansi,augmented_smote,0.8941,True
5.8,440,81,1547,27.5,84,Calamansi,augmented_smote,0.8982,True
5.9,437,80,1836,27.9,83,Calamansi,augmented_smote,0.7614,True
5.5,449,85,793,26.6,87,Calamansi,augmented_smote,0.727,True
5.9,439,81,1666,27.7,83,Calamansi,augmented_smote,0.8941,True
6.0,435,79,1969,28.1,82,Calamansi,augmented_smote,0.5179,False
5.9,437,80,1864,27.9,83,Calamansi,augmented_smote,0.4978,False
5.7,443,83,1289,27.2,85,Calamansi,augmented_smote,0.9464,True
5.7,443,83,1329,27.3,85,Calamansi,augmented_smote,0.9569,True
5.7,443,83,1289,27.2,85,Calamansi,augmented_smote,0.9464,True
5.7,444,83,1235,27.2,85,Calamansi,augmented_smote,0.9317,True
5.6,447,85,918,26.8,86,Calamansi,augmented_smote,0.8704,True
6.0,436,80,1878,27.9,82,Calamansi,augmented_smote,0.2197,False
5.7,444,83,1218,27.1,85,Calamansi,augmented_smote,0.9321,True
5.8,442,82,1431,27.4,84,Calamansi,augmented_smote,0.9292,True
5.6,447,84,991,26.9,86,Calamansi,augmented_smote,0.909,True
5.9,439,81,1640,27.7,83,Calamansi,augmented_smote,0.8941,True
5.8,441,82,1481,27.5,84,Calamansi,augmented_smote,0.917,True
5.9,438,81,1710,27.7,83,Calamansi,augmented_smote,0.7343,True
5.7,445,84,1104,27.0,85,Calamansi,augmented_smote,0.6126,True
5.8,442,82,1376,27.3,84,Calamansi,augmented_smote,0.8926,True
5.5,450,86,724,26.5,87,Calamansi,augmented_smote,0.7571,True
5.7,444,83,1199,27.1,85,Calamansi,augmented_smote,0.9065,True
5.9,438,80,1775,27.8,83,Calamansi,augmented_smote,0.8768,True
5.6,447,84,988,26.9,86,Calamansi,augmented_smote,0.9024,True
5.8,440,81,1592,27.6,84,Calamansi,augmented_smote,0.8951,True
5.6,447,85,924,26.8,86,Calamansi,augmented_smote,0.8947,True
6.0,436,79,1931,28.0,82,Calamansi,augmented_smote,0.5182,False
5.8,441,82,1495,27.5,84,Calamansi,augmented_smote,0.9243,True
5.9,439,81,1623,27.6,83,Calamansi,augmented_smote,0.9106,True
5.8,441,82,1484,27.5,84,Calamansi,augmented_smote,0.917,True
5.9,439,81,1634,27.6,83,Calamansi,augmented_smote,0.9169,True
6.8,539,76,2682,28.9,93,String Bean,augmented_smote,0.9995,True
6.9,539,76,2686,29.0,93,String Bean,augmented_smote,0.9991,True
6.9,539,76,2689,29.0,93,String Bean,augmented_smote,0.9991,True
6.7,536,75,2623,28.8,94,String Bean,augmented_smote,0.9988,True
6.7,536,75,2623,28.8,94,String Bean,augmented_smote,0.9988,True
6.8,539,76,2680,28.9,93,String Bean,augmented_smote,0.9995,True
6.8,539,76,2679,28.9,93,String Bean,augmented_smote,0.9995,True
6.7,536,75,2627,28.8,94,String Bean,augmented_smote,0.9988,True
6.6,535,75,2608,28.7,94,String Bean,augmented_smote,0.9263,True
6.6,535,75,2604,28.7,94,String Bean,augmented_smote,0.8903,True
6.9,539,76,2688,29.0,93,String Bean,augmented_smote,0.9991,True
6.7,537,75,2648,28.8,94,String Bean,augmented_smote,0.9397,True
6.8,538,76,2650,28.9,93,String Bean,augmented_smote,0.9929,True
6.8,539,76,2671,28.9,93,String Bean,augmented_smote,0.9995,True
6.9,539,76,2689,29.0,93,String Bean,augmented_smote,0.9991,True
6.7,536,75,2625,28.8,94,String Bean,augmented_smote,0.9988,True
6.8,538,76,2656,28.9,93,String Bean,augmented_smote,0.9995,True
6.8,538,76,2662,28.9,93,String Bean,augmented_smote,0.9995,True
6.7,537,75,2644,28.8,94,String Bean,augmented_smote,0.9193,True
6.7,537,75,2634,28.8,94,String Bean,augmented_smote,0.9944,True
6.7,536,75,2627,28.8,94,String Bean,augmented_smote,0.9988,True
6.9,539,76,2690,29.0,93,String Bean,augmented_smote,0.9991,True
6.6,536,75,2614,28.7,94,String Bean,augmented_smote,0.9432,True
6.8,538,76,2652,28.9,93,String Bean,augmented_smote,0.9929,True
6.6,535,75,2604,28.7,94,String Bean,augmented_smote,0.8903,True
6.7,537,75,2648,28.8,94,String Bean,augmented_smote,0.9397,True
6.8,538,76,2658,28.9,93,String Bean,augmented_smote,0.9995,True
6.8,539,76,2681,28.9,93,String Bean,augmented_smote,0.9995,True
6.8,538,76,2664,28.9,93,String Bean,augmented_smote,0.9995,True
6.8,538,76,2659,28.9,93,String Bean,augmented_smote,0.9995,True
6.6,535,75,2607,28.7,94,String Bean,augmented_smote,0.578,False
6.7,536,75,2622,28.8,94,String Bean,augmented_smote,0.9988,True
6.6,536,75,2610,28.7,94,String Bean,augmented_smote,0.7102,True
6.7,536,75,2619,28.8,94,String Bean,augmented_smote,0.9988,True
6.8,538,76,2661,28.9,93,String Bean,augmented_smote,0.9995,True
6.8,538,76,2658,28.9,93,String Bean,augmented_smote,0.9995,True
6.9,539,76,2684,29.0,93,String Bean,augmented_smote,0.9991,True
6.6,536,75,2615,28.7,94,String Bean,augmented_smote,0.9432,True
6.7,536,75,2620,28.8,94,String Bean,augmented_smote,0.9988,True
6.9,539,76,2689,29.0,93,String Bean,augmented_smote,0.9991,True
6.8,538,76,2667,28.9,93,String Bean,augmented_smote,0.9995,True
6.7,537,75,2639,28.8,94,String Bean,augmented_smote,0.9944,True
6.7,537,75,2639,28.8,94,String Bean,augmented_smote,0.9944,True
6.7,536,75,2619,28.8,94,String Bean,augmented_smote,0.9988,True
6.6,536,75,2613,28.7,94,String Bean,augmented_smote,0.6011,True
6.8,539,76,2670,28.9,93,String Bean,augmented_smote,0.9995,True
6.9,539,76,2687,29.0,93,String Bean,augmented_smote,0.9991,True
6.6,535,75,2608,28.7,94,String Bean,augmented_smote,0.9263,True
6.7,536,75,2629,28.8,94,String Bean,augmented_smote,0.9988,True
6.8,538,76,2664,28.9,93,String Bean,augmented_smote,0.9995,True
6.8,539,76,2677,28.9,93,String Bean,augmented_smote,0.9995,True
6.9,539,76,2686,29.0,93,String Bean,augmented_smote,0.9991,True
6.9,539,76,2687,29.0,93,String Bean,augmented_smote,0.9991,True
6.7,536,75,2620,28.8,94,String Bean,augmented_smote,0.9988,True
6.9,539,76,2685,29.0,93,String Bean,augmented_smote,0.9991,True
6.7,536,75,2620,28.8,94,String Bean,augmented_smote,0.9988,True
6.9,540,76,2697,29.0,93,String Bean,augmented_smote,0.7485,True
6.9,540,76,2693,29.0,93,String Bean,augmented_smote,0.7482,True
6.9,539,76,2685,29.0,93,String Bean,augmented_smote,0.9991,True
6.6,536,75,2612,28.7,94,String Bean,augmented_smote,0.6011,True
6.7,536,75,2626,28.8,94,String Bean,augmented_smote,0.9988,True
6.9,539,76,2688,29.0,93,String Bean,augmented_smote,0.9991,True
6.7,537,75,2632,28.8,94,String Bean,augmented_smote,0.9944,True
6.7,537,75,2648,28.8,94,String Bean,augmented_smote,0.9397,True
6.7,536,75,2623,28.8,94,String Bean,augmented_smote,0.9988,True
6.9,539,76,2688,29.0,93,String Bean,augmented_smote,0.9991,True
6.7,537,75,2631,28.8,94,String Bean,augmented_smote,0.9944,True
6.9,539,76,2688,29.0,93,String Bean,augmented_smote,0.9991,True
6.8,538,76,2668,28.9,93,String Bean,augmented_smote,0.9995,True
6.8,538,76,2658,28.9,93,String Bean,augmented_smote,0.9995,True
6.7,536,75,2619,28.8,94,String Bean,augmented_smote,0.9988,True
6.6,536,75,2612,28.7,94,String Bean,augmented_smote,0.6011,True
6.9,540,76,2695,29.0,93,String Bean,augmented_smote,0.3512,False
6.8,538,76,2655,28.9,93,String Bean,augmented_smote,0.9995,True
6.7,536,75,2626,28.8,94,String Bean,augmented_smote,0.9988,True
6.6,536,75,2616,28.7,94,String Bean,augmented_smote,0.9466,True
