soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label
5.45,433.5,78.3,1131.9,27.61,81.5,Calamansi
6.05,451.5,86.7,570.0,27.27,84.1,Calamansi
5.61,447.3,81.0,1450.5,27.47,82.1,Calamansi
5.45,442.3,78.3,660.6,26.59,87.5,Calamansi
5.45,449.9,81.7,570.0,26.34,81.5,Calamansi
5.68,451.5,86.3,1638.9,26.34,81.5,Calamansi
5.45,448.1,86.7,2130.0,27.17,85.0,Calamansi
5.45,449.4,86.7,1921.5,28.26,87.5,Calamansi
5.95,433.5,86.7,570.0,26.34,81.5,Calamansi
5.89,451.5,78.3,1668.1,27.44,87.5,Calamansi
5.62,433.5,82.8,922.4,28.16,82.6,Calamansi
6.03,440.0,86.7,2130.0,28.26,85.0,Calamansi
6.05,451.5,86.7,1864.5,26.94,81.5,Calamansi
5.45,433.5,78.3,1829.9,27.96,87.5,Calamansi
5.56,451.5,84.7,1513.0,27.73,87.5,Calamansi
6.05,451.5,79.5,836.6,28.26,87.5,Calamansi
5.6,433.5,83.1,2130.0,27.44,81.5,Calamansi
5.56,451.5,80.4,570.0,26.56,81.5,Calamansi
5.45,451.5,81.6,570.0,27.94,81.5,Calamansi
5.99,444.1,82.1,570.0,26.86,87.2,Calamansi
5.45,437.7,82.6,1195.3,26.96,86.7,Calamansi
5.8,451.5,83.6,2130.0,27.08,86.5,Calamansi
5.45,433.5,78.3,1544.8,27.69,84.0,Calamansi
5.79,444.9,78.3,1605.9,26.34,87.0,Calamansi
5.67,451.5,78.3,1421.7,26.78,84.5,Calamansi
5.51,440.4,82.2,1431.2,28.26,84.6,Calamansi
5.62,451.5,78.3,1612.7,26.34,87.5,Calamansi
5.45,439.9,83.1,2130.0,26.94,87.5,Calamansi
6.05,444.8,78.3,2130.0,27.59,85.7,Calamansi
6.05,450.3,86.7,1984.7,26.34,81.5,Calamansi
5.94,442.6,78.3,2130.0,26.34,81.5,Calamansi
5.96,441.1,78.3,1186.7,26.34,87.5,Calamansi
5.45,441.6,82.0,2085.9,28.26,87.5,Calamansi
5.86,451.5,85.9,2130.0,26.34,83.5,Calamansi
6.05,433.5,81.8,1337.3,26.63,87.5,Calamansi
6.05,451.5,78.4,2130.0,26.6,87.5,Calamansi
5.75,439.4,85.4,1558.6,27.12,84.7,Calamansi
5.8,433.5,86.7,1896.3,27.35,85.3,Calamansi
5.47,433.5,82.9,2130.0,27.92,84.8,Calamansi
6.02,433.5,86.7,592.8,27.67,81.5,Calamansi
5.68,451.5,81.9,2130.0,26.34,87.5,Calamansi
5.79,440.3,78.3,1045.7,27.75,83.2,Calamansi
6.05,445.4,82.8,1419.2,26.34,81.5,Calamansi
5.69,433.5,80.9,2130.0,26.52,86.3,Calamansi
6.05,451.5,78.3,2130.0,28.18,84.4,Calamansi
5.76,436.5,78.3,1007.1,27.08,86.1,Calamansi
5.45,433.5,79.5,1702.3,27.02,85.2,Calamansi
5.47,451.5,86.7,2130.0,28.26,81.5,Calamansi
5.45,444.2,78.3,996.9,28.08,86.7,Calamansi
5.63,451.5,81.3,1318.7,28.26,84.1,Calamansi
6.05,448.8,86.7,2130.0,26.68,87.5,Calamansi
5.83,433.5,78.5,859.5,26.34,81.5,Calamansi
5.45,436.0,84.0,1425.3,26.34,87.5,Calamansi
6.05,433.5,82.5,666.2,27.21,81.5,Calamansi
6.05,451.5,84.2,1013.0,26.34,81.5,Calamansi
5.45,451.5,78.3,2122.4,27.28,87.5,Calamansi
6.05,433.5,86.7,1089.7,26.58,84.4,Calamansi
5.57,451.5,84.7,2130.0,26.34,87.5,Calamansi
5.45,448.2,79.1,1973.3,27.78,81.5,Calamansi
5.61,451.5,80.0,1158.0,28.26,83.0,Calamansi
5.86,433.5,85.1,1738.3,26.34,84.2,Calamansi
5.65,451.5,84.6,2130.0,27.79,84.1,Calamansi
6.0,451.5,84.8,803.5,26.38,83.1,Calamansi
5.9,439.1,85.1,570.0,26.61,81.5,Calamansi
5.61,451.5,82.6,570.0,26.34,84.8,Calamansi
6.05,433.5,86.0,2130.0,26.56,82.7,Calamansi
6.05,451.5,78.3,1508.0,26.34,81.5,Calamansi
5.45,438.8,86.7,1557.1,28.1,87.5,Calamansi
5.69,433.5,86.6,1532.3,27.0,85.3,Calamansi
5.92,451.5,83.9,2130.0,28.26,81.5,Calamansi
5.87,451.5,78.3,1029.6,27.13,86.1,Calamansi
5.53,433.5,83.6,570.0,28.26,83.8,Calamansi
5.54,433.5,78.3,2130.0,26.34,87.5,Calamansi
6.0,451.5,82.2,1624.3,28.26,81.5,Calamansi
5.9,451.5,78.3,2130.0,27.13,84.2,Calamansi
6.05,447.1,80.7,1915.0,27.74,81.5,Calamansi
5.56,451.5,86.7,1029.0,27.24,84.5,Calamansi
5.79,451.5,85.2,1426.9,26.34,83.8,Calamansi
5.74,435.7,78.3,1396.8,28.26,81.5,Calamansi
5.71,451.5,86.7,1515.8,26.49,83.3,Calamansi
5.64,451.5,78.3,2095.2,26.34,81.8,Calamansi
6.05,433.5,81.1,1989.6,28.26,87.5,Calamansi
5.96,451.5,81.6,1282.2,28.26,81.5,Calamansi
5.93,433.5,85.1,570.0,27.88,87.5,Calamansi
5.9,399.1,75.3,8255.6,31.56,95.4,Coconut
5.85,413.9,78.2,4917.9,29.67,89.7,Coconut
6.08,510.6,83.8,990.1,27.59,100.3,Coconut
6.23,392.3,72.9,8814.5,31.48,100.3,Coconut
6.15,339.5,68.6,11223.2,33.39,91.2,Coconut
5.62,479.9,85.4,1772.5,28.4,90.9,Coconut
5.79,441.1,81.9,1276.1,27.72,84.7,Coconut
5.91,429.1,78.1,6697.9,30.59,99.9,Coconut
6.1,418.4,75.2,6312.2,30.65,93.1,Coconut
5.8,386.1,77.5,7155.6,30.38,92.1,Coconut
5.83,476.5,83.5,1207.8,27.77,92.7,Coconut
5.86,412.7,77.0,5772.1,30.45,84.7,Coconut
6.42,391.1,69.1,10536.9,32.97,100.3,Coconut
6.13,468.0,82.0,1379.6,27.35,89.7,Coconut
6.06,423.1,75.3,6926.1,31.11,94.3,Coconut
5.91,393.0,76.0,8266.8,31.21,93.4,Coconut
5.91,418.3,77.3,5748.0,30.21,96.6,Coconut
6.3,472.9,78.4,3290.9,28.93,99.1,Coconut
6.2,458.3,80.5,2832.0,27.99,96.9,Coconut
6.37,445.7,75.7,4721.2,29.62,98.7,Coconut
5.84,423.8,81.7,1450.1,27.29,85.4,Coconut
6.19,477.8,78.8,4453.5,29.72,100.3,Coconut
6.46,525.5,85.4,0.0,26.31,88.4,Coconut
6.46,413.9,72.5,8423.8,31.3,100.3,Coconut
6.26,425.6,75.8,3938.3,29.17,90.8,Coconut
6.41,473.3,79.4,1204.3,27.44,96.6,Coconut
6.13,426.7,74.8,7253.1,31.3,95.7,Coconut
6.14,360.8,69.3,13730.1,34.49,100.3,Coconut
6.09,399.6,71.7,10963.3,33.41,99.8,Coconut
6.5,475.2,77.9,3365.1,28.6,100.3,Coconut
5.76,461.7,84.3,639.8,27.19,84.7,Coconut
5.9,388.3,77.6,5451.9,29.44,85.1,Coconut
6.29,438.1,74.5,7631.0,31.37,98.7,Coconut
5.95,436.7,79.9,3251.6,28.63,90.1,Coconut
6.09,407.5,77.2,6747.1,29.95,97.7,Coconut
6.25,440.2,76.5,4636.5,29.57,94.6,Coconut
5.95,399.9,74.8,9148.8,31.98,99.9,Coconut
6.3,452.4,79.1,4522.8,28.77,100.3,Coconut
6.38,437.6,75.5,5168.4,29.7,97.5,Coconut
6.5,449.3,76.5,4587.8,29.08,95.6,Coconut
5.9,487.9,85.4,0.0,26.31,84.7,Coconut
6.58,525.5,84.0,0.0,26.31,93.9,Coconut
6.06,399.5,75.7,7253.1,30.6,94.1,Coconut
6.19,491.1,84.8,0.0,26.31,87.9,Coconut
6.03,429.4,76.1,7464.5,31.27,99.4,Coconut
6.08,429.5,79.7,3163.7,28.15,90.7,Coconut
5.86,442.7,78.6,6197.0,30.65,98.3,Coconut
6.17,518.4,83.4,0.0,27.19,89.6,Coconut
6.34,442.3,77.6,3346.2,28.43,96.5,Coconut
6.13,406.7,76.6,6652.7,30.02,95.1,Coconut
6.15,477.8,83.3,0.0,26.39,89.7,Coconut
5.62,370.1,80.1,6999.0,30.29,87.2,Coconut
6.11,435.2,77.2,5687.5,30.09,95.9,Coconut
6.19,468.7,79.9,1664.2,28.06,88.4,Coconut
6.4,450.7,76.3,4857.6,29.52,99.6,Coconut
5.77,399.3,76.8,8978.5,31.73,96.8,Coconut
5.8,414.1,79.3,3753.8,28.99,84.7,Coconut
6.45,457.7,78.4,4539.6,28.75,100.1,Coconut
6.58,473.4,77.1,2672.6,28.28,98.0,Coconut
6.19,474.9,80.7,1768.0,27.94,92.6,Coconut
6.42,422.1,75.0,5653.1,29.6,100.1,Coconut
6.38,454.2,77.9,3053.7,28.39,95.2,Coconut
5.79,388.8,76.6,7872.2,31.06,93.6,Coconut
6.05,443.7,76.3,7757.2,31.57,100.3,Coconut
5.92,469.6,85.4,0.0,26.31,84.7,Coconut
6.0,361.1,70.9,10772.6,32.97,97.1,Coconut
5.62,430.7,82.8,1782.8,27.93,84.7,Coconut
6.27,376.7,68.6,12166.5,33.9,100.3,Coconut
6.19,428.4,75.6,7075.7,30.81,98.9,Coconut
5.94,419.6,75.9,8898.1,32.02,97.4,Coconut
5.93,525.5,85.4,0.0,26.31,93.7,Coconut
6.58,525.5,85.4,0.0,26.31,93.7,Coconut
6.22,495.9,81.8,1074.2,27.69,88.9,Coconut
6.22,425.4,75.6,6259.6,30.29,98.3,Coconut
6.06,482.9,80.9,2827.4,28.83,95.0,Coconut
6.18,469.7,82.5,0.0,26.31,89.7,Coconut
6.58,488.0,77.4,3524.3,28.32,100.3,Coconut
5.62,472.1,85.4,0.0,26.49,84.7,Coconut
5.79,512.4,85.4,0.0,26.31,87.8,Coconut
5.62,437.3,83.4,6141.8,30.2,95.8,Coconut
5.62,453.4,84.1,3968.3,29.22,90.6,Coconut
5.91,433.1,80.3,4711.5,29.17,93.5,Coconut
5.89,427.1,77.9,4937.2,29.98,89.6,Coconut
5.88,367.6,73.6,9320.3,31.94,93.6,Coconut
5.89,436.4,81.2,1210.2,27.57,84.7,Coconut
6.22,492.1,82.9,596.2,27.0,93.7,Coconut
6.01,426.8,80.2,2574.5,27.81,93.4,Coconut
5.92,438.2,79.6,5236.4,29.67,95.8,Coconut
5.88,525.5,85.4,0.0,26.31,87.0,Coconut
5.92,391.1,73.5,9312.2,32.4,93.9,Coconut
6.38,525.5,85.4,0.0,26.31,86.7,Coconut
6.3,423.1,76.2,5904.7,29.69,99.4,Coconut
6.03,388.7,72.5,12435.0,33.68,100.3,Coconut
6.51,439.5,75.5,4389.6,29.03,99.7,Coconut
6.16,486.6,82.5,2930.0,28.38,85.6,Maize
5.64,524.0,82.3,2206.4,27.37,88.0,Maize
5.65,524.0,76.5,1410.8,28.77,90.1,Maize
6.22,524.0,82.4,2120.0,27.48,88.8,Maize
5.67,524.0,76.5,1420.0,27.76,85.6,Maize
6.29,524.0,78.3,2732.7,27.48,90.3,Maize
6.02,524.0,77.0,2170.8,28.49,88.5,Maize
5.5,505.3,78.6,2911.8,27.51,90.4,Maize
6.29,498.1,77.7,2254.5,28.93,90.4,Maize
5.66,505.6,77.6,2930.0,28.15,89.4,Maize
5.32,497.8,80.8,2563.3,28.69,85.6,Maize
6.1,524.0,79.5,1404.1,27.91,89.6,Maize
5.21,507.3,76.7,1458.0,27.93,85.6,Maize
5.5,506.7,82.5,2930.0,28.93,88.1,Maize
6.15,506.9,81.3,2335.9,27.91,85.6,Maize
6.12,498.2,76.5,2718.8,27.47,85.8,Maize
5.57,477.2,78.8,2498.4,28.51,88.3,Maize
5.21,522.8,81.0,2175.6,28.12,85.6,Maize
6.29,523.3,76.5,2930.0,28.34,90.4,Maize
6.0,476.0,82.5,2461.3,28.59,86.9,Maize
5.21,524.0,78.6,2770.0,28.93,85.6,Maize
5.89,522.2,82.5,1370.0,28.02,90.4,Maize
5.29,508.7,78.2,2607.8,28.53,90.4,Maize
5.24,484.8,82.5,2669.1,28.71,86.5,Maize
5.44,514.7,78.8,2150.6,28.07,89.8,Maize
5.83,476.7,76.5,2930.0,28.93,89.0,Maize
5.54,489.2,80.9,2141.2,27.37,87.5,Maize
5.58,503.3,82.5,2440.5,28.78,89.9,Maize
6.09,497.0,77.5,2230.9,27.85,87.1,Maize
5.21,511.3,76.5,1667.2,27.85,85.6,Maize
5.52,522.2,81.7,2696.0,27.97,89.3,Maize
5.21,482.4,78.6,1986.7,28.25,90.4,Maize
6.29,485.5,82.1,2075.6,28.75,88.9,Maize
5.38,511.7,76.5,1429.9,28.67,85.6,Maize
5.8,524.0,80.5,2894.9,27.97,88.6,Maize
5.21,485.7,81.6,2553.6,27.91,85.6,Maize
6.09,487.8,79.1,1370.0,27.9,87.9,Maize
6.27,490.1,76.5,2930.0,27.37,90.4,Maize
5.53,490.0,77.4,2789.4,27.37,90.4,Maize
5.43,521.6,76.5,2648.5,28.18,89.7,Maize
6.29,496.3,82.5,2327.6,28.7,90.0,Maize
6.03,476.0,77.8,2734.5,28.93,85.6,Maize
5.46,524.0,79.5,2930.0,28.43,89.4,Maize
5.96,501.7,76.5,2573.1,28.93,90.4,Maize
5.77,504.4,82.2,2605.4,28.08,89.9,Maize
5.21,514.6,80.7,2930.0,28.14,87.8,Maize
6.29,510.2,77.8,2013.9,27.37,90.2,Maize
6.29,481.1,80.7,2697.8,27.37,86.5,Maize
5.28,499.1,76.9,1370.0,27.37,87.3,Maize
6.12,476.0,82.0,2930.0,27.84,90.4,Maize
5.71,497.3,76.5,2523.3,27.37,85.6,Maize
6.29,515.6,82.2,2930.0,28.31,90.4,Maize
6.11,509.7,78.9,2831.0,27.37,85.6,Maize
5.21,508.6,77.4,1590.4,28.17,87.6,Maize
5.6,476.0,80.6,2781.2,28.93,85.6,Maize
5.77,500.3,76.5,1925.8,28.59,90.4,Maize
5.96,476.0,82.5,2930.0,27.37,85.6,Maize
5.77,489.0,76.5,1467.2,28.32,89.1,Maize
6.21,495.9,76.5,2160.9,27.99,90.4,Maize
6.2,524.0,76.9,2538.0,28.93,85.6,Maize
6.29,522.0,77.8,2086.6,28.93,90.4,Maize
6.2,494.3,80.0,1722.7,28.56,85.6,Maize
5.84,483.5,77.2,1693.0,27.37,90.4,Maize
5.71,500.4,76.7,2930.0,27.46,85.6,Maize
6.04,524.0,80.2,2109.6,27.78,88.4,Maize
5.21,512.8,77.8,2119.3,28.74,85.8,Maize
5.89,524.0,82.5,1516.0,28.86,86.0,Maize
5.68,499.0,76.5,2836.9,27.6,86.7,Maize
5.53,522.6,78.6,2930.0,27.37,85.6,Maize
5.41,504.3,77.3,2722.2,28.4,88.3,Maize
5.51,481.7,78.8,2930.0,27.83,86.5,Maize
5.82,496.4,78.0,2891.6,28.93,85.6,Maize
5.62,510.0,82.5,2489.6,27.99,88.9,Maize
6.29,524.0,78.4,2454.7,27.65,88.3,Maize
5.62,515.9,80.5,1898.8,27.68,85.8,Maize
5.98,524.0,78.0,2609.1,28.05,85.6,Maize
5.54,495.9,82.2,2294.9,27.96,87.3,Maize
5.24,500.2,81.4,1472.6,28.8,90.4,Maize
5.72,476.0,81.3,2555.0,28.93,85.6,Maize
5.44,492.5,78.2,1944.9,28.25,89.9,Maize
5.21,490.5,78.2,2564.7,28.93,89.9,Maize
6.29,476.0,79.1,1370.0,27.46,90.2,Maize
5.79,479.7,80.9,2670.3,27.56,87.0,Maize
6.29,482.6,76.5,2264.3,28.89,85.6,Maize
5.85,498.0,76.5,2930.0,27.61,87.3,Maize
5.95,520.8,82.4,1450.7,28.93,90.4,Maize
6.29,524.0,82.3,2543.4,28.83,88.8,Maize
5.74,508.9,82.5,1370.0,27.82,88.3,Maize
5.71,512.3,79.8,2352.5,27.37,90.1,Maize
6.05,524.0,82.0,2474.6,28.93,90.4,Maize
5.45,506.8,82.5,2135.8,27.73,89.7,Maize
5.96,524.0,82.5,2828.2,27.58,85.6,Maize
5.67,524.0,81.2,2930.0,28.43,88.1,Maize
6.11,513.6,77.3,2402.0,28.93,90.4,Maize
6.27,508.6,78.7,2522.7,28.93,90.4,Maize
5.48,516.1,78.8,2930.0,27.45,88.3,Maize
5.63,476.0,81.2,2930.0,27.65,87.3,Maize
6.19,447.5,86.6,1010.9,26.95,98.8,Coffee
5.76,467.8,82.4,1020.2,26.45,88.0,Coffee
5.58,463.7,85.6,839.3,26.97,89.2,Coffee
6.42,447.5,86.6,1266.5,26.66,100.2,Coffee
6.6,471.3,79.4,830.9,26.79,100.2,Coffee
5.4,477.5,86.6,850.5,27.05,91.3,Coffee
5.59,447.5,86.6,648.5,26.68,88.2,Coffee
6.6,473.6,81.7,1006.1,26.99,100.2,Coffee
6.13,477.5,86.0,926.0,27.05,88.5,Coffee
6.45,477.5,84.6,758.6,27.0,100.2,Coffee
6.36,462.6,79.4,1266.5,27.05,88.9,Coffee
5.42,477.5,84.6,1050.9,26.45,100.2,Coffee
6.6,477.5,84.7,648.5,26.45,97.5,Coffee
5.4,458.2,81.3,1025.1,27.01,100.2,Coffee
6.2,462.9,84.0,954.4,26.45,93.7,Coffee
5.42,461.2,79.4,900.9,26.61,100.2,Coffee
5.93,448.3,82.8,648.5,26.97,94.2,Coffee
5.65,477.5,86.6,948.1,26.73,90.4,Coffee
6.6,464.6,80.7,1139.8,27.05,85.8,Coffee
5.62,450.8,86.6,978.6,27.05,97.2,Coffee
6.14,475.1,82.4,1143.6,26.98,91.0,Coffee
5.56,447.5,79.4,648.5,27.05,89.8,Coffee
6.19,447.5,80.1,648.5,27.05,98.3,Coffee
5.52,447.5,81.4,988.9,26.94,92.3,Coffee
5.4,466.6,86.6,1223.1,27.05,94.2,Coffee
5.45,477.5,82.7,648.5,26.45,91.5,Coffee
6.6,447.5,86.3,1266.5,26.62,96.5,Coffee
6.29,460.3,86.6,868.4,26.75,90.0,Coffee
5.4,476.9,86.6,648.5,27.05,85.8,Coffee
5.52,477.5,86.6,863.9,27.05,98.4,Coffee
5.65,477.5,83.1,935.0,26.47,98.9,Coffee
6.6,477.5,85.9,858.4,26.64,94.7,Coffee
5.56,453.5,86.1,825.5,27.05,100.2,Coffee
6.6,459.5,79.4,1266.5,26.71,93.6,Coffee
6.3,467.1,79.4,1044.6,27.05,90.7,Coffee
5.4,465.1,86.6,1266.5,27.05,100.2,Coffee
6.15,477.5,86.6,648.5,26.45,95.8,Coffee
5.62,472.7,79.7,881.9,26.45,96.2,Coffee
5.4,464.1,86.6,920.8,26.65,87.5,Coffee
6.14,447.5,79.4,955.3,26.45,85.8,Coffee
5.4,471.4,80.5,1242.6,26.45,85.8,Coffee
5.4,477.5,79.4,648.5,26.45,92.5,Coffee
6.52,447.5,79.4,1266.5,26.45,93.0,Coffee
6.6,447.5,80.4,1266.5,26.45,100.2,Coffee
6.6,447.5,83.7,1099.1,27.05,89.9,Coffee
5.4,466.2,86.6,696.4,26.89,88.5,Coffee
5.73,447.5,81.0,865.1,26.45,94.9,Coffee
6.54,467.0,79.4,1266.5,26.65,100.2,Coffee
6.41,477.5,83.0,954.3,27.01,100.2,Coffee
6.28,451.5,81.1,648.5,27.05,100.2,Coffee
5.83,447.5,80.4,1082.6,26.62,87.6,Coffee
5.4,447.5,81.9,669.3,26.67,85.8,Coffee
6.07,472.9,86.6,796.4,26.45,86.3,Coffee
6.2,465.3,83.9,1266.5,27.05,85.8,Coffee
6.08,447.5,84.0,891.7,27.01,96.6,Coffee
5.4,447.5,84.1,1266.5,26.45,100.2,Coffee
5.4,477.5,79.4,1062.8,27.05,85.8,Coffee
5.4,447.5,83.5,1049.6,26.45,93.2,Coffee
5.4,447.5,81.4,792.2,27.05,100.2,Coffee
6.6,453.6,85.8,1065.3,27.05,85.8,Coffee
6.06,470.2,81.1,1070.2,26.54,100.2,Coffee
5.67,477.5,86.6,679.7,26.78,100.2,Coffee
6.18,477.5,79.9,648.5,27.05,96.7,Coffee
5.65,477.5,86.6,1029.3,26.45,85.8,Coffee
6.6,461.2,86.6,1176.6,27.05,94.6,Coffee
5.52,452.9,79.4,874.9,26.57,93.8,Coffee
5.44,477.5,85.1,675.4,26.76,93.8,Coffee
6.06,465.0,82.8,963.4,27.05,94.2,Coffee
6.25,447.5,80.2,787.3,26.45,89.3,Coffee
5.4,454.2,86.6,738.0,26.45,87.7,Coffee
6.29,447.5,82.2,1195.8,27.05,90.3,Coffee
5.4,473.7,86.6,691.2,26.82,85.8,Coffee
6.08,466.6,79.4,743.0,27.05,100.2,Coffee
6.6,477.5,84.7,1193.2,26.71,100.2,Coffee
5.44,477.5,79.6,858.7,26.63,85.8,Coffee
5.9,467.2,80.2,898.6,26.49,85.8,Coffee
6.6,462.9,86.6,959.8,26.85,90.4,Coffee
6.6,463.8,86.6,648.5,26.45,85.8,Coffee
6.3,467.4,81.7,1266.5,26.45,96.5,Coffee
6.3,467.5,79.4,1266.5,26.78,97.1,Coffee
5.4,472.6,83.7,648.5,26.86,98.6,Coffee
6.03,447.5,79.6,729.1,26.63,88.2,Coffee
5.4,477.5,86.6,648.5,26.45,92.0,Coffee
5.77,458.9,86.0,687.2,26.45,88.7,Coffee
5.7,447.5,79.4,648.5,26.92,85.8,Coffee
5.4,472.5,83.5,675.4,26.52,89.3,Coffee
6.4,461.1,79.4,648.5,27.05,85.8,Coffee
6.6,475.4,80.9,648.5,26.63,100.2,Coffee
6.6,477.5,80.8,980.0,26.56,94.4,Coffee
6.41,447.5,82.5,1157.8,27.05,92.3,Coffee
5.4,449.4,79.4,1266.5,26.49,90.8,Coffee
6.54,477.5,82.1,745.4,26.45,85.8,Coffee
5.4,461.7,86.6,1094.2,26.72,96.5,Coffee
6.6,452.1,86.6,817.8,26.66,92.2,Coffee
5.4,463.3,86.6,1266.5,26.75,100.2,Coffee
5.41,448.1,86.6,648.5,26.89,85.8,Coffee
5.4,456.1,86.4,1179.2,27.05,97.5,Coffee
5.4,477.5,86.6,1266.5,27.05,100.2,Coffee
5.65,473.4,81.5,805.0,28.66,87.7,Eggplant
5.72,433.4,79.4,1296.3,28.67,83.8,Eggplant
5.61,413.5,80.4,2545.0,28.99,79.3,Eggplant
5.68,462.5,80.2,894.4,28.99,81.7,Eggplant
5.6,430.3,78.5,2545.0,28.42,86.7,Eggplant
5.71,491.5,79.2,805.0,27.97,79.5,Eggplant
5.48,491.5,81.5,2545.0,28.99,81.1,Eggplant
5.53,491.5,81.5,1507.1,27.91,80.3,Eggplant
5.63,491.5,75.5,2186.9,28.31,84.6,Eggplant
5.62,441.3,81.5,1524.0,28.44,82.9,Eggplant
5.69,413.5,78.5,1132.1,28.99,87.7,Eggplant
5.67,486.1,75.9,2533.8,28.99,79.9,Eggplant
5.72,491.3,79.6,2440.3,28.47,84.3,Eggplant
5.48,413.6,75.5,1736.2,28.23,85.7,Eggplant
5.49,491.5,81.0,1955.7,28.67,79.3,Eggplant
5.48,444.8,78.0,2545.0,28.01,79.3,Eggplant
5.53,413.5,78.0,2545.0,28.6,79.3,Eggplant
5.48,491.5,75.5,2185.3,28.14,87.7,Eggplant
5.64,462.2,75.5,1842.4,28.72,87.7,Eggplant
5.61,432.0,78.4,2545.0,27.91,85.6,Eggplant
5.64,484.8,81.5,1448.4,28.99,83.9,Eggplant
5.56,413.5,78.9,2170.5,28.23,79.3,Eggplant
5.56,467.4,79.7,2169.1,28.55,79.3,Eggplant
5.48,463.1,76.9,805.0,28.39,83.5,Eggplant
5.63,463.0,79.7,849.2,28.66,84.0,Eggplant
5.51,477.8,76.7,2118.4,28.99,81.6,Eggplant
5.48,485.5,79.0,1948.5,28.25,80.3,Eggplant
5.48,435.8,80.4,1952.0,27.91,87.7,Eggplant
5.48,425.3,75.5,1745.1,28.65,85.8,Eggplant
5.65,472.4,75.9,928.0,28.68,81.6,Eggplant
5.54,481.0,75.5,805.0,28.36,87.7,Eggplant
5.72,470.3,81.5,2545.0,28.05,80.4,Eggplant
5.72,465.3,79.1,2154.7,28.46,83.1,Eggplant
5.72,491.5,77.9,2105.1,28.58,87.7,Eggplant
5.48,491.5,76.2,2325.5,28.39,87.7,Eggplant
5.48,460.8,78.6,1899.0,28.52,85.5,Eggplant
5.61,442.1,78.5,2545.0,28.0,79.3,Eggplant
5.65,473.5,80.9,2104.0,28.99,87.7,Eggplant
5.48,443.2,78.2,2545.0,27.91,85.5,Eggplant
5.61,491.5,77.0,1581.0,27.91,87.7,Eggplant
5.72,491.2,76.0,1690.3,28.55,87.7,Eggplant
5.61,433.6,75.5,2545.0,28.87,79.3,Eggplant
5.63,476.2,76.9,2545.0,28.92,82.3,Eggplant
5.72,491.5,75.5,2504.0,28.04,82.9,Eggplant
5.65,446.5,78.8,2545.0,28.99,82.7,Eggplant
5.48,490.1,75.5,2545.0,28.23,80.2,Eggplant
5.48,491.5,75.5,1976.4,28.03,79.3,Eggplant
5.48,450.7,80.1,2220.7,28.49,86.7,Eggplant
5.48,491.5,78.6,2545.0,28.35,86.0,Eggplant
5.48,461.5,75.5,805.0,28.78,83.5,Eggplant
5.48,428.9,81.5,1759.1,28.99,84.9,Eggplant
5.48,423.4,78.4,2545.0,27.95,80.6,Eggplant
5.68,425.6,79.2,2505.8,28.54,87.3,Eggplant
5.5,427.8,76.0,932.0,28.93,87.7,Eggplant
5.48,491.5,75.5,2487.1,28.52,80.0,Eggplant
5.54,429.7,78.5,2337.4,28.99,87.1,Eggplant
5.72,491.5,75.5,1730.5,28.28,85.6,Eggplant
5.67,491.5,78.4,2243.4,28.99,85.9,Eggplant
5.72,491.5,75.5,1009.0,28.99,79.3,Eggplant
5.66,422.5,76.3,805.0,28.99,87.7,Eggplant
5.72,456.8,79.3,805.0,28.99,87.7,Eggplant
5.48,447.8,75.5,2303.1,28.47,80.1,Eggplant
5.48,491.5,76.0,1599.7,27.94,87.7,Eggplant
5.72,491.5,78.1,2545.0,28.77,87.7,Eggplant
5.48,413.5,75.5,2194.2,28.48,85.6,Eggplant
5.48,491.5,77.6,1604.1,28.21,87.7,Eggplant
5.48,451.2,78.8,2069.1,28.39,81.6,Eggplant
5.48,491.5,75.5,2342.5,28.56,80.3,Eggplant
5.54,473.2,75.7,1179.0,28.99,79.3,Eggplant
5.72,459.8,75.5,1035.6,28.27,86.6,Eggplant
5.59,438.4,77.2,1803.1,28.21,79.3,Eggplant
5.5,476.0,76.2,2475.1,28.44,79.3,Eggplant
5.48,420.3,78.4,2523.6,28.43,87.5,Eggplant
5.48,413.5,75.5,995.1,27.91,87.7,Eggplant
5.64,457.1,81.1,2545.0,28.99,87.0,Eggplant
5.7,413.5,75.5,1843.7,28.2,82.8,Eggplant
5.5,485.2,75.5,1228.3,28.97,82.0,Eggplant
5.6,491.5,79.7,2545.0,27.91,84.2,Eggplant
5.48,461.9,79.2,2409.6,27.91,84.8,Eggplant
5.72,480.0,78.8,2545.0,28.72,87.1,Eggplant
5.48,491.5,78.5,2362.6,28.04,84.3,Eggplant
5.72,491.5,75.5,2081.5,28.57,86.3,Eggplant
5.72,425.8,75.5,1328.0,27.91,84.6,Eggplant
5.49,445.6,77.0,2545.0,28.77,87.3,Eggplant
5.52,473.2,81.5,1448.9,28.39,87.1,Eggplant
5.48,428.6,80.5,916.2,28.05,83.2,Eggplant
5.72,483.1,76.1,2063.8,28.66,84.4,Eggplant
5.56,482.5,75.5,1306.4,28.24,87.7,Eggplant
5.48,491.5,75.5,1806.1,28.22,87.7,Eggplant
5.66,454.6,79.5,813.8,28.5,86.9,Eggplant
5.72,413.5,79.7,1353.7,28.52,86.0,Eggplant
5.6,472.0,78.0,1973.1,28.99,87.7,Eggplant
5.63,443.9,78.4,1023.6,28.24,81.8,Eggplant
